Palabras;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
vaina;0;0;0;0;0;0;0;0
andamio;0;0;0;1;0;0;0;0
andamio;0;0;0;0;0;0;0;0
escala;0;0;0;0;0;0;0;0
escamas;0;0;0;0;0;0;0;0
Vieira;0;0;0;0;0;0;0;0
cuero cabelludo;0;0;0;0;0;0;0;0
bisturí;0;0;0;1;0;0;0;0
escamoso;0;0;0;0;0;0;0;0
escanear;0;0;0;0;0;0;0;0
escándalo;0;0;0;1;0;0;0;0
escandaloso;1;0;0;0;0;0;0;0
escaso;0;0;0;0;0;0;0;0
bohordo;0;0;0;0;0;0;0;0
chivo expiatorio;1;0;0;1;0;0;0;0
cicatriz;1;0;1;1;0;1;0;0
escarabajo;0;0;0;0;0;0;0;0
escaso;0;0;0;1;0;1;0;0
apenas;0;0;0;0;0;1;0;0
escasez;1;0;0;1;0;1;0;0
susto;1;1;0;1;0;0;1;0
espantapájaros;0;0;0;1;0;0;0;0
bufanda;0;0;0;0;0;0;0;0
escarlata;0;0;0;0;0;0;0;0
dispersión;0;0;0;0;0;0;0;0
dispersado;0;0;0;0;0;0;0;0
dispersión;0;0;0;0;0;0;0;0
basurero;0;0;0;0;0;0;0;0
escena;0;0;0;0;0;0;0;0
paisaje;0;0;0;0;0;0;0;0
escénico;0;0;0;0;0;0;0;0
olor;0;0;0;0;0;0;0;0
escéptico;0;0;0;0;0;0;0;1
escepticismo;0;0;0;0;0;0;0;0
esquemático;0;0;0;0;0;0;0;0
esquema;0;0;0;0;0;0;0;0
cisma;1;0;0;0;0;0;0;0
esquizofrenia;1;0;1;1;0;1;0;0
erudito;0;0;0;0;0;0;0;0
erudito;0;0;0;0;0;0;0;0
beca;0;0;0;0;1;0;0;0
colegio;0;0;0;0;0;0;0;1
colegial;0;0;0;0;0;0;0;0
enseñanza;0;0;0;0;0;0;0;0
maestro;0;0;0;0;0;0;0;0
goleta;0;0;0;0;0;0;0;0
ciática;0;0;0;0;0;0;0;0
ciencia;0;0;0;0;0;0;0;0
científico;0;0;0;0;0;0;0;1
científico;0;1;0;0;0;0;0;1
NO TRANSLATION;0;0;0;0;0;0;0;0
centelleo;0;0;0;0;0;0;0;0
centellador;0;0;0;0;0;0;0;0
vástago;0;0;0;0;0;0;0;0
tijeras;0;0;0;0;0;0;0;0
burla;1;0;1;0;0;0;0;0
regaño;1;0;1;1;0;1;0;0
regaño;1;0;0;0;0;0;0;0
cuchara;0;0;0;0;0;0;0;0
alcance;0;0;0;0;0;0;0;0
abrasador;1;0;0;0;0;0;0;0
Puntuación;0;1;0;0;1;0;1;0
puntuaciones;0;0;0;0;0;0;0;0
desdén;1;0;0;0;0;0;0;0
escorpión;1;0;1;1;0;0;1;0
escocés;0;0;0;0;0;0;0;0
sinvergüenza;1;0;1;1;0;0;0;1
fregar;0;0;0;0;0;0;0;0
azotar;1;0;0;1;0;1;0;0
explorar;0;0;0;0;0;0;0;0
escarbar;0;0;0;0;0;0;0;0
lucha;0;0;0;0;0;0;0;0
pelea;0;0;0;0;0;0;0;0
raspar;0;0;0;0;0;0;0;0
scrapie;1;0;0;1;0;1;0;0
raspado;0;0;0;0;0;0;0;0
rasguño;0;0;0;0;0;0;0;0
gritar;1;0;1;1;0;0;1;0
gritando;1;0;1;1;0;0;0;0
chillido;0;0;0;1;0;0;1;0
pantalla;0;0;0;0;0;0;0;0
destornillador;0;0;0;0;0;0;0;0
atornillado;1;0;0;0;0;0;0;0
garabato;0;0;0;0;0;0;0;0
escriba;0;0;0;0;0;0;0;0
pelea;0;0;0;0;0;0;1;0
vale;0;0;0;0;0;0;0;0
guión;0;0;0;0;0;0;0;0
bíblico;0;0;0;0;0;0;0;0
Sagrada Escritura;0;0;0;0;0;0;0;1
voluta;0;0;0;0;0;0;0;0
fregar;0;0;1;0;0;0;0;0
de chuparse los dedos;0;0;0;0;0;0;0;0
escrupuloso;0;0;0;0;0;0;0;0
escudriñar;0;1;0;0;0;0;0;0
escrutinio;0;0;0;0;0;0;0;0
escultor;0;0;0;0;0;0;0;0
escultura;0;0;0;0;0;0;0;0
esculpido;0;0;0;0;0;0;0;0
escoria;0;0;1;0;0;0;0;0
mar;0;0;0;0;0;0;0;0
litoral;0;0;0;0;0;0;0;0
sello;0;0;0;0;0;0;0;1
focas;0;0;0;0;0;0;0;1
costura;0;0;0;0;0;0;0;0
marinero;0;0;0;0;0;0;0;0
sin costura;0;0;0;0;0;0;0;0
costurera;0;0;0;0;0;0;0;0
puerto marítimo;0;0;0;0;0;0;0;0
marchito;0;0;0;0;0;0;0;0
buscar;0;0;0;0;0;0;0;0
buscando;0;0;0;0;0;0;0;0
chamuscado;0;0;0;0;0;0;0;0
playa;0;0;0;0;0;0;0;0
temporada;0;0;0;0;0;0;0;0
sazonado;0;0;0;0;0;0;0;0
Condimento;0;0;0;0;0;0;0;0
asiento;0;0;0;0;0;0;0;0
secesión;0;0;0;0;0;0;0;0
aislado;0;0;0;0;0;1;0;0
reclusión;0;0;0;1;0;0;0;0
secundario;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
secreto;0;0;0;0;0;0;1;1
secreto;0;0;0;0;0;0;0;1
secretaría;0;0;0;0;0;0;0;0
secretario;0;0;0;0;0;0;0;0
secretar;0;0;1;0;0;0;0;0
secreción;0;0;1;0;0;0;0;0
reservado;0;0;0;0;0;0;0;0
secretamente;0;0;0;0;0;0;0;0
secta;0;0;0;0;0;0;0;0
sectario;1;0;0;1;0;0;0;0
en corte;0;0;0;0;0;0;0;0
sector;0;0;0;0;0;0;0;0
secular;0;1;0;0;0;0;0;0
laicismo;0;0;0;0;0;0;0;0
valores;0;0;0;0;0;0;0;1
seguridad;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
sosegado;0;0;0;0;0;0;0;0
sedante;0;0;0;0;0;0;0;0
sedentario;0;0;0;0;0;0;0;0
juncia;0;0;0;0;0;0;0;0
sedimento;0;0;0;0;0;0;0;0
sedimentario;0;0;0;0;0;0;0;0
sedición;1;0;0;0;0;1;0;0
seducir;0;0;0;0;0;0;0;0
seduciendo;0;0;0;0;0;0;0;0
seducción;0;0;0;0;0;0;0;0
seductor;0;1;0;0;0;0;0;0
semilla;0;0;0;0;0;0;0;0
planta de semillero;0;0;0;0;0;0;0;0
buscar;0;1;0;0;0;0;0;0
buscador;0;0;0;0;0;0;0;0
aparentemente;0;0;0;0;0;0;0;0
vidente;0;0;0;0;0;0;0;0
hirviente;0;0;0;0;0;0;0;0
segmento;0;0;0;0;0;0;0;0
segregar;1;0;1;0;0;1;0;0
aislado;0;0;0;0;0;0;0;0
segregación;0;0;0;0;0;0;0;0
aprovechar;0;0;0;1;0;0;0;0
incautación;0;0;0;1;0;0;0;0
raramente;0;0;0;0;0;0;0;0
seleccionar;0;0;0;0;0;0;0;0
selección;0;0;0;0;0;0;0;0
egoísta;1;0;1;0;0;0;0;0
egoísmo;0;0;0;0;0;0;0;0
vender;0;0;0;0;0;0;0;0
vendedor;0;0;0;0;0;0;0;0
semáforo;0;0;0;0;0;0;0;0
apariencia;0;0;0;0;0;0;0;0
semen;0;0;0;0;0;0;0;0
punto y coma;0;0;0;0;0;0;0;0
seminal;0;0;0;0;0;0;0;0
seminario;0;0;0;0;0;0;0;0
seminario;0;0;0;0;0;0;0;0
semiótica;0;0;0;0;0;0;0;0
senado;0;0;0;0;0;0;0;1
senador;0;0;0;0;0;0;0;0
enviar;0;0;0;0;0;0;0;0
senectud;0;0;0;0;0;0;0;0
senil;0;0;0;1;0;1;0;0
mayor;0;0;0;0;0;0;0;0
antigüedad;0;0;0;0;0;0;0;1
sensación;0;0;0;0;0;0;0;0
sensacional;0;0;0;0;1;0;0;0
sentido;0;0;0;0;0;0;0;0
sin sentido;1;0;1;1;0;1;1;0
sentido;0;0;0;0;0;0;0;0
sensibilidad;0;0;0;0;0;0;0;0
sesudamente;0;0;0;0;0;0;0;0
sensible;0;0;0;0;0;0;0;0
sensorial;0;0;0;0;0;0;0;0
sensual;0;1;0;0;1;0;1;1
sensualidad;0;1;0;0;1;0;0;0
sensual;0;0;0;0;1;0;0;0
frase;1;1;1;1;0;1;0;0
sensible;0;0;0;0;0;0;0;0
sentimiento;0;0;0;0;0;0;0;0
sentimental;0;0;0;0;0;0;0;0
sentimentalismo;0;0;0;0;0;0;0;0
centinela;0;0;0;0;0;0;0;1
centinela;0;0;0;0;0;0;0;1
separable;0;0;0;0;0;0;0;0
separar;0;0;0;0;0;0;0;0
por separado;0;0;0;0;0;0;0;0
separación;0;0;0;0;0;0;0;0
separatista;1;0;1;0;0;0;0;0
sepia;0;0;0;0;0;0;0;0
septicemia;0;0;0;1;0;1;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
séptico;0;0;1;0;0;0;0;0
pulpa;0;0;0;0;0;0;0;0
continuación;0;1;0;0;0;0;0;0
secuencia;0;0;0;0;0;0;0;0
consecuente;0;0;0;0;0;0;0;0
embargado;0;0;0;0;0;0;0;0
secuestro;0;0;0;0;0;1;0;0
sereno;0;0;0;0;0;0;0;1
serenidad;0;1;0;0;1;0;0;1
sargento;0;0;0;0;0;0;0;0
de serie;0;1;0;0;0;0;0;0
serie;0;0;0;0;0;0;0;1
serif;0;0;0;0;0;0;0;0
gravedad;0;0;0;1;0;1;0;0
sermón;0;0;0;0;0;0;0;1
serpiente;0;0;1;1;0;0;0;0
serpentina;0;0;0;0;0;0;0;0
serrado;0;0;0;0;0;0;0;0
suero;0;0;0;0;0;0;0;0
servidor;0;0;0;0;0;0;0;1
servir;0;0;0;0;0;0;0;1
Servicio;0;0;0;0;0;0;0;0
útil;0;0;0;0;0;0;0;0
servil;0;0;1;1;0;1;0;0
servidumbre;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
sesión;0;0;0;0;0;0;0;0
sesiones;0;0;0;0;0;0;0;0
conjunto;0;0;0;0;0;0;0;0
retrasar;0;0;0;0;0;1;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
setter;0;0;0;0;0;0;0;0
resolver;0;0;0;0;0;0;0;0
colocado;0;0;0;0;0;0;0;0
colono;0;0;0;0;0;0;0;0
Settlor;0;0;0;1;0;0;0;0
séptimo;0;0;0;0;0;0;0;0
setenta;0;0;0;0;0;0;0;0
cortar;0;0;0;0;0;0;0;0
divisible;0;0;0;0;0;0;0;0
separadamente;0;0;0;0;0;0;0;0
ruptura;0;0;0;0;0;1;0;0
severamente;0;0;0;0;0;0;0;0
gravedad;0;0;0;0;0;0;0;0
coser;0;0;0;0;0;0;0;0
aguas residuales;0;0;1;0;0;0;0;0
alcantarilla;0;0;1;0;0;0;0;0
alcantarillado;0;0;1;0;0;0;0;0
sexo;0;1;0;0;1;0;0;1
sexualidad;0;0;0;0;0;0;0;0
sexy;0;0;0;0;0;0;0;0
en mal estado;0;0;1;0;0;0;0;0
choza;0;0;1;0;0;1;0;0
encadenar;1;1;1;1;0;1;0;0
sombra;0;0;0;0;0;0;0;0
sombras;0;0;0;0;0;0;0;0
sombreado;0;0;0;0;0;0;0;0
sombra;0;0;0;0;0;0;0;0
vago;0;0;0;0;0;0;0;0
sombreado;0;0;0;1;0;0;0;0
eje;0;0;0;0;0;0;0;0
pelusa;0;0;0;0;0;0;0;0
lanudo;0;0;0;0;0;0;0;0
sacudir;0;0;0;0;0;0;0;0
agitado;0;0;0;0;0;0;0;0
sacudida;0;0;0;1;0;0;0;0
tembloroso;1;1;0;1;0;0;0;0
impostor;1;0;1;0;0;0;0;0
chamán;0;0;0;0;0;0;0;0
ruinas;0;0;0;0;0;0;0;0
vergüenza;0;0;1;1;0;1;0;0
vergonzoso;0;0;0;0;0;1;0;0
desvergonzado;0;0;1;0;0;0;0;0
llevar a la fuerza;0;0;1;1;0;0;0;0
caña;0;0;0;1;0;0;0;0
chabola;0;0;0;0;0;0;0;0
forma;0;0;0;0;0;0;0;0
bien proporcionado;0;0;0;0;0;0;0;0
compartir;0;1;0;0;1;0;0;1
accionista;0;0;0;0;0;0;0;0
tiburón;0;0;0;0;0;0;0;0
afilar;1;1;0;0;0;0;0;0
afilado;0;0;0;0;0;0;0;0
sacapuntas;0;0;0;0;0;0;0;0
nitidez;0;0;0;0;0;0;0;0
romper;1;0;0;1;0;1;1;0
destrozada;0;0;0;0;0;1;0;0
afeitado;0;0;0;0;0;0;0;0
afeitado;0;0;0;0;0;0;0;0
chal;0;0;0;0;0;0;0;0
gavilla;0;0;0;0;0;0;0;0
cortar;0;0;0;0;0;0;0;0
tijeras;0;0;0;0;0;0;0;0
vaina;0;0;0;0;0;0;0;0
revestimiento;0;0;0;0;0;0;0;0
cobertizo;0;0;0;0;0;0;0;0
brillo;0;0;0;0;0;0;0;0
oveja;0;0;0;0;0;0;0;0
escarpado;0;0;0;0;0;0;0;0
hoja;0;0;0;0;0;0;0;0
estante;0;0;0;0;0;0;0;0
cáscara;1;0;0;1;0;1;1;0
mariscos;0;0;0;0;0;0;0;0
abrigo;0;0;0;0;0;0;0;1
archivado;0;0;0;0;0;0;0;0
pastor;0;0;0;0;0;0;0;1
alguacil;0;0;0;0;0;0;0;1
Jerez;0;0;0;0;0;0;0;0
proteger;0;0;0;0;0;0;0;0
cambio;0;0;0;0;0;0;0;0
cambiando;0;0;0;0;0;0;0;0
chelín;0;0;0;0;0;0;0;0
brillar;0;0;0;0;0;0;0;0
espinilla;0;0;0;0;0;0;0;0
brillar;0;0;0;0;0;0;0;0
guijarros;0;0;0;0;0;0;0;0
brillante;0;1;0;0;1;0;0;0
brillante;0;0;0;0;0;0;0;0
enviar;0;1;0;0;0;0;0;0
envío;0;0;0;0;0;0;0;0
Envío;0;0;0;0;0;0;0;0
naufragio;0;0;0;1;0;1;0;0
condado;0;0;0;0;0;0;0;0
camisa;0;0;0;0;0;0;0;0
mierda;1;0;1;0;0;0;0;0
temblar;1;1;0;1;0;1;0;0
temblando;0;0;0;0;0;0;0;0
bajíos;0;0;0;0;0;0;0;0
choque;1;0;0;1;0;0;1;0
espantosamente;0;0;0;0;0;0;1;0
pacotilla;1;0;1;0;0;0;0;0
zapato;0;0;0;0;0;0;0;0
zapatero;0;0;0;0;0;0;0;0
disparar;1;0;0;1;0;0;0;0
tirador;0;0;0;1;0;0;0;0
disparo;1;0;0;1;0;0;0;0
tienda;0;0;0;0;0;0;0;0
tendero;0;0;0;0;0;0;0;1
hurto;1;0;1;0;0;0;0;0
compras;0;1;0;0;1;0;1;1
apuntalar;0;0;0;0;0;0;0;0
cortado;0;0;0;0;0;0;0;0
corto;0;0;0;0;0;0;0;0
escasez;1;0;0;1;0;1;0;0
defecto;0;0;0;0;0;0;0;0
acortar;0;0;0;0;0;0;0;0
acortamiento;0;0;0;0;0;0;0;0
taquigrafía;0;0;0;0;0;0;0;0
dentro de poco;0;1;0;0;0;0;0;0
falta;0;0;0;0;0;0;0;0
pantalones cortos;0;0;0;0;0;0;0;0
Disparo;1;0;0;1;0;1;1;0
escopeta;0;0;0;0;0;0;0;0
hombro;0;0;0;0;0;0;0;1
gritar;1;0;0;0;0;0;1;0
empujón;1;0;0;0;0;0;0;0
pala;0;0;0;0;0;0;0;0
palear;0;0;0;0;0;0;0;0
espectáculo;0;0;0;0;0;0;0;1
ducha;0;0;0;0;0;0;0;0
demostración;0;0;0;0;0;0;0;0
llamativo;0;0;0;0;0;0;0;0
metralla;0;0;0;1;0;0;0;0
desgarrar;0;0;0;0;0;0;0;0
perspicaz;0;0;0;0;0;0;0;0
grito;1;0;0;1;0;1;1;0
estridente;1;0;0;1;0;0;1;0
camarón;0;0;0;0;0;0;0;0
santuario;0;0;0;0;0;0;0;0
encogimiento;0;0;0;1;0;1;0;0
contracción;0;0;0;0;0;0;0;0
sudario;0;0;0;0;0;1;0;0
arbusto;0;0;0;0;0;0;0;0
arbustos;0;0;0;0;0;0;0;0
encogimiento de hombros;0;0;0;0;0;0;0;0
encogido;0;0;0;0;0;0;0;0
estremecimiento;0;0;0;1;0;0;0;0
barajar;0;0;0;0;0;0;0;0
arrastramiento;0;0;0;0;0;0;0;0
rehuir;1;0;1;0;0;1;0;0
derivación;0;0;0;0;0;0;0;0
cerrar;0;0;0;0;0;0;0;0
obturador;0;0;0;0;0;0;0;0
lanzadera;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;1
sic;0;0;0;0;0;0;0;0
enfermos;0;0;1;0;0;1;0;0
nauseabundo;1;0;1;1;0;1;0;0
hoz;0;0;0;0;0;0;0;0
enfermizo;0;0;1;0;0;1;0;0
enfermedad;0;0;1;1;0;1;0;0
lado;0;0;0;0;0;0;0;0
aparador;0;0;0;0;0;0;0;0
esquivar;0;0;0;0;0;0;0;0
oblicuo;0;0;0;0;0;0;0;0
cerco;0;0;0;0;0;0;0;0
siesta;0;0;0;0;0;0;0;0
tamiz;0;0;0;0;0;0;0;0
cernido;0;0;0;0;0;0;0;0
suspiro;0;0;0;0;0;0;0;0
visión;0;0;0;0;0;0;0;0
firmar;0;0;0;0;0;0;0;0
señal;0;0;0;0;0;0;0;0
firma;0;0;0;0;0;0;0;1
significado;0;0;0;0;0;0;0;0
significativo;0;0;0;0;0;0;0;0
significación;0;0;0;0;0;0;0;0
significar;0;1;0;0;0;0;0;0
señalizar;0;0;0;0;0;0;0;0
silencio;0;0;0;0;0;0;0;0
silenciosamente;0;0;0;0;0;0;0;0
silueta;0;0;0;0;0;0;0;0
seda;0;0;0;0;0;0;0;0
de seda;0;0;0;0;0;0;0;0
sedoso;0;0;0;0;0;0;0;0
umbral;0;0;0;0;0;0;0;0
tontería;0;0;0;0;0;0;0;0
tonto;0;0;0;0;1;0;0;0
limo;0;0;0;0;0;0;0;0
plata;0;0;0;0;0;0;0;0
plateado;0;0;0;0;0;0;0;0
similar;0;0;0;0;0;0;0;0
semejanza;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
hervir a fuego lento;1;1;0;0;0;0;0;0
hervir a fuego lento;0;1;0;0;0;0;0;0
sencillo;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;0;0;0
simplificar;0;1;0;0;1;0;1;1
simplemente;0;0;0;0;0;0;0;0
simular;0;0;0;0;0;0;0;0
simulado;0;0;0;0;0;0;0;0
simulando;0;0;0;0;0;0;0;0
simulación;0;0;0;0;0;0;0;0
simultáneo;0;0;0;0;0;0;0;0
simultaneamente;0;0;0;0;0;0;0;0
NO TRANSLATION;1;0;1;1;0;1;0;0
sincero;0;0;0;0;0;0;0;1
sinceridad;0;0;0;0;0;0;0;0
pecaminoso;1;0;1;1;0;1;0;0
canta;0;1;0;0;1;1;0;1
cantante;0;0;0;0;0;0;0;0
soltero;0;0;0;0;0;0;0;0
individualmente;0;0;0;0;0;0;0;0
singular;0;0;0;0;0;0;0;0
singularidad;0;0;0;0;0;0;0;0
particularmente;0;0;0;0;0;0;1;0
siniestro;1;0;1;1;0;0;0;0
lavabo;0;0;0;0;0;0;0;0
pecador;1;0;1;1;0;1;0;0
pecando;0;0;1;0;0;0;0;0
seno;0;0;0;0;0;0;0;0
sorbo;0;0;0;0;0;0;0;0
sifón;0;0;0;0;0;0;0;0
señor;0;0;0;0;0;0;0;1
padre;0;0;0;0;0;0;0;0
sirena;0;0;0;1;0;0;0;0
marica;0;0;0;0;0;0;0;0
hermana;0;0;0;0;0;0;0;0
hermandad;1;0;0;0;0;1;1;1
sitio;0;0;0;0;0;0;0;0
sith;0;0;0;0;0;0;0;0
sentado;0;0;0;0;0;0;0;0
situar;0;0;0;0;0;0;0;0
situado;0;0;0;0;0;0;0;0
situación;0;0;0;0;0;0;0;0
sexto;0;0;0;0;0;0;0;0
sesenta;0;0;0;0;0;0;0;0
tamaño;0;0;0;0;0;0;0;0
chisporrotear;1;0;0;0;0;0;0;0
patinar;0;0;0;0;0;0;0;0
Patinaje;0;0;0;0;0;0;0;0
madeja;0;0;0;0;0;0;0;0
esqueleto;0;0;0;0;0;0;0;0
escéptico;0;0;0;0;0;0;0;0
escéptico;0;0;0;0;0;0;0;0
escepticismo;0;0;0;0;0;0;0;0
bosquejo;0;0;0;0;0;0;0;0
incompleto;0;0;0;0;0;0;0;0
sesgado;1;1;0;0;0;0;0;0
brocheta;0;0;0;0;0;0;0;0
esquí;0;0;0;0;0;0;0;0
patinar;1;0;0;1;0;1;0;0
esquife;0;0;0;0;0;0;0;0
habilidad;0;0;0;0;0;0;0;0
experto;0;0;0;0;0;0;0;0
sartén;0;0;0;0;0;0;0;0
hábil;0;0;0;0;0;0;0;1
desnatar;0;0;0;0;0;0;0;0
piel;0;0;0;0;0;0;0;0
flaco;0;0;0;0;0;0;0;0
omitir;0;0;0;0;0;0;0;0
patrón;0;0;0;0;0;0;0;0
escaramuza;1;0;0;0;0;0;0;0
falda;0;0;0;0;0;0;0;0
zócalo;0;0;0;0;0;0;0;0
afueras;0;0;0;0;0;0;0;0
sketch satírico;0;0;0;0;0;0;0;0
cráneo;0;0;0;0;0;0;0;0
zorrillo;0;0;0;0;0;0;0;0
cielo;0;0;0;0;0;0;0;0
rascacielos;0;0;0;0;0;0;0;0
losa;0;0;0;0;0;0;0;0
flojo;0;0;0;0;0;0;0;0
escoria;0;0;0;0;0;0;0;0
golpe;1;0;0;1;0;0;1;0
calumnia;1;0;1;0;0;0;0;0
difamatorio;0;0;0;0;0;0;0;0
argot;0;0;0;0;0;0;0;0
inclinación;0;0;0;0;0;0;0;0
bofetada;1;0;0;0;0;0;1;0
barra oblicua;1;0;0;0;0;0;0;0
barras;0;0;0;0;0;0;0;0
pizarra;0;0;0;0;0;0;0;0
pizarras;0;0;0;0;0;0;0;0
sacrificio;1;0;1;1;0;1;1;0
matadero;1;0;1;1;0;1;0;0
matanza;1;0;1;1;0;1;1;0
esclavo;1;0;0;1;0;1;0;0
esclavitud;1;0;1;1;0;1;0;0
matar;1;0;0;0;0;0;0;0
asesino;1;0;1;1;0;1;1;0
trineo;0;0;0;0;0;0;0;0
pulcro;0;0;0;0;0;0;0;0
dormir;0;0;0;0;0;0;0;0
durmiente;0;0;0;0;0;0;0;0
dormido;0;0;0;0;0;0;0;0
insomnio;0;0;0;0;0;0;0;0
soñoliento;0;0;0;0;0;0;0;0
aguanieve;0;0;0;0;0;0;0;0
manga;0;0;0;0;0;0;0;0
sin mangas;0;0;0;0;0;0;0;0
trineo;0;0;0;0;0;0;0;0
artimañas;0;0;0;0;0;0;0;0
esbelto;0;0;0;0;0;0;0;0
detective;0;0;0;0;0;0;0;0
rebanada;0;0;0;0;0;0;0;0
mancha;0;0;0;0;0;0;0;0
diapositiva;0;0;0;0;0;0;0;0
corredizo;0;0;0;0;0;0;0;0
leve;0;0;0;0;0;0;0;0
ligeramente;0;0;0;0;0;0;0;0
Delgado;0;0;0;0;0;0;0;0
limo;0;0;1;0;0;0;0;0
baboso;0;0;1;0;0;0;0;0
honda;0;0;0;0;0;0;0;0
escabullirse;0;0;0;0;0;0;0;0
resbalón;0;0;0;0;0;0;1;0
zapatilla;0;0;0;0;0;0;0;0
zapatillas;0;0;0;0;0;0;0;0
abertura;0;0;0;0;0;0;0;0
astilla;0;0;0;0;0;0;0;0
eslogan;0;0;0;0;0;0;0;0
balandra;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;1;0;0;0;0;0
cuesta abajo;0;0;0;0;0;0;0;0
poco riguroso;0;0;1;0;0;0;0;0
espacio;0;0;0;0;0;0;0;0
perezoso;0;0;1;0;0;0;0;0
flexible;0;0;0;0;0;0;0;0
mudar;0;0;0;0;0;0;0;0
lento;0;0;0;0;0;0;0;0
despacio;0;0;0;0;0;0;0;0
lentitud;0;0;0;0;0;0;0;0
lodo;0;0;1;0;0;0;0;0
babosa;0;0;1;0;0;0;0;0
lento;0;0;0;0;0;1;0;0
compuerta;0;0;0;0;0;0;0;0
barrio bajo;0;0;1;0;0;0;0;0
sueño;0;0;0;0;0;0;0;0
depresión;0;0;0;0;0;1;0;0
calumnia;1;0;1;0;0;1;0;0
fango;0;0;1;0;0;0;1;0
puta;1;0;1;0;0;0;0;0
astuto;1;0;1;1;0;0;0;0
tortazo;1;0;0;0;0;0;0;0
pequeña;0;0;0;0;0;0;0;0
menor;0;0;0;0;0;0;0;0
pequeñísimo;0;0;0;0;0;0;0;0
aplastar;1;0;0;1;0;0;0;0
colocado;0;0;0;0;0;0;0;0
noción;0;0;0;0;0;0;0;0
frotis;0;0;0;0;0;0;0;0
oler;1;0;1;0;0;0;0;0
oliendo;0;0;1;0;0;0;0;0
eperlano;0;0;0;0;0;0;0;0
sonreír;0;0;0;0;1;0;1;1
sonriente;0;0;0;0;1;0;0;0
sonrisa afectada;0;0;0;0;0;0;0;0
herir;1;0;0;1;0;1;0;0
Herrero;0;0;0;0;0;0;0;1
herido;0;0;0;0;0;0;0;0
fumador;0;0;0;0;0;0;0;0
ahumado;0;0;0;0;0;0;0;0
de fumar;0;0;0;0;0;0;0;0
ahumado;0;0;0;0;0;0;0;0
latente;0;0;0;0;0;0;0;0
suavemente;0;0;0;0;0;0;0;0
suavidad;0;0;0;0;0;0;0;0
ahogar;1;0;0;0;0;0;0;0
mancha;0;0;0;0;0;0;0;0
presumido;0;0;0;0;0;0;0;0
hacer contrabando;0;0;0;1;0;0;0;0
contrabandista;1;0;1;1;0;0;0;0
contrabando;0;0;0;0;0;0;0;0
tizón;0;0;1;1;0;0;0;0
bocadillo;0;0;0;0;0;0;0;0
aperitivos;0;0;0;0;0;0;0;0
engancharse;0;0;0;0;0;0;1;0
inconvenientes;0;0;0;0;0;0;0;0
caracol;0;0;0;0;0;0;0;0
serpiente;0;0;1;1;0;0;0;0
chasquido;0;0;0;0;0;0;0;0
instantánea;0;0;0;0;0;0;0;0
trampa;0;0;0;1;0;0;0;0
gruñido;1;0;1;0;0;0;0;0
gruñendo;1;0;0;0;0;0;0;0
arrebatar;0;0;0;0;0;0;0;0
furtivo;1;0;0;1;0;0;1;0
zapatillas;0;0;0;0;0;0;0;0
furtivo;0;1;0;1;0;0;0;1
burla;1;0;1;0;0;0;0;0
estornudar;0;0;1;0;0;0;1;0
estornudando;0;0;0;0;0;0;0;0
risa disimulada;0;0;0;0;0;0;0;0
sarcástico;0;0;0;0;0;0;0;0
oler;0;0;0;0;0;0;0;0
recorte;0;0;0;0;0;0;0;0
agachadiza;0;0;0;0;0;0;0;0
retazo;0;0;0;0;0;0;0;0
snob;0;0;0;0;0;0;0;0
snoopy;0;0;0;0;0;0;0;0
dormitar;0;0;0;0;0;0;0;0
ronquido;0;0;0;0;0;0;0;0
bufido;0;0;0;0;0;1;0;0
hocico;0;0;0;0;0;0;0;0
nieve;0;0;0;0;0;0;0;0
bola de nieve;0;0;0;0;0;0;0;0
copo de nieve;0;0;0;0;0;0;0;0
Nevado;0;0;0;0;0;0;0;0
rapé;0;0;0;0;0;0;0;0
empapar;0;0;0;0;0;0;0;0
remojo;0;0;0;0;0;0;0;0
jabón;0;0;0;0;0;0;0;0
jabonoso;0;0;0;0;0;0;0;0
altísimo;0;0;0;0;0;0;0;0
NO TRANSLATION;0;0;0;0;0;1;0;0
sobriedad;0;0;0;0;0;0;0;1
soc;0;0;0;0;0;0;0;0
fútbol;0;0;0;0;0;0;0;0
sociable;0;0;0;0;0;0;0;0
social;0;0;0;0;0;0;0;0
socialismo;0;0;1;1;0;0;0;0
socialista;1;0;1;1;0;1;0;0
sociedad;0;0;0;0;0;0;0;0
calcetín;0;0;0;0;0;0;0;0
enchufe;0;0;0;0;0;0;0;0
césped;0;0;0;0;0;0;0;0
sofá;0;0;0;0;0;0;0;0
reblandecimiento;0;0;0;0;0;0;0;0
blandura;0;0;0;0;0;0;0;0
