,Palabras,frecuencia,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,enfado,anticipacion,asco,miedo,alegria,tristeza,sorpresa,confianza
2387,artista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,cercado,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2389,ejecutor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2390,ruta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,ajuste,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,medieval,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,temerario,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2394,beneficio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,articular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,unanimidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,recomendable,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2398,corredor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,corredor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,corredor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,corredor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,imparcialidad,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2403,aprendizaje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,aprendizaje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,herencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,herencia,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2407,eutanasia,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2408,retratar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,autoritario,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2410,licencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,conferencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,conferencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,entusiasta,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2414,dinamita,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,sombras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,revelar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,revelar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,espiar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,monumental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,cosecha,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2421,definir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,paja,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2423,paja,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,aceptable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,doblar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,volumen,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2427,volumen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,propagar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,cortejar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,temporada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,central,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,agencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,almuerzo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,almuerzo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,renovar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2436,cuenca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,guardado,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2438,beneficiario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,beneficiario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,inagotable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,considerado,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2442,nomenclatura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,forjado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,gigante,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2445,gigante,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2446,monstruosidad,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0
2447,permanecer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,erosionar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,maquillaje,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,atracado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,reaccionar,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2452,hotel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,opuestos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,plateado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,eventual,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2456,mutuo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,oportunismo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,tropas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,club,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,suspendido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,doce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,preferir,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2463,patriota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,sobrevivir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,sobrevivir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,esencial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,ganando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,nerviosismo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2469,punta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,colaborador,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2471,estudio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,equipar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,equipar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,marcar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,desfile,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
2476,centrar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2477,lema,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,lema,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,sacudida,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2480,sacudida,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2481,sacudida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,comprobar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,comprobar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,incomprensible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,leyendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,lejos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,tonto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,tonto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,tonto,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2490,tonto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,tonto,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2492,amenazante,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2493,amenazante,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
2494,equivocado,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2495,equivocado,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2496,actitud,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,anular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,anular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,anular,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2500,anular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,anular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,anular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,anular,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2504,bulto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,gastado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,satisfacer,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
2507,satisfacer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,escolta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2509,comisario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,llenar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2511,repetirse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,ausente,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2513,ausente,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2514,comedia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,demostrando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,combustible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,combustible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,escapar,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2519,desayuno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,interesado,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2521,decididamente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,viable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,octavo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,ocurrir,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2525,ocurrir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,nieve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,heroico,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
2528,perecer,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2529,margen,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2530,naturalmente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,abuela,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,resistir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,fijo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2534,persistir,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2535,persistir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,boquiabierto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,feminista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,admirador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,indiferente,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2540,entusiasmo,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2541,conduce,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,compatible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,voluntariamente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,antiguo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,antiguo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,acumular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,acumular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,acumular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,elevar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,someterse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,resistencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,resistencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,resistencia,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2554,intenso,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
2555,guardaespaldas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2556,fugitivo,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
2557,interno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,interno,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,respondiendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,incendiario,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2561,presencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,vil,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
2563,afueras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,afueras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,afueras,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,precedente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,precedente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,traducir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,desconcierto,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2570,trofeo,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2571,predicador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,veneno,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2573,veneno,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
2574,equitativo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,espuma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,espuma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,espuma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,deportista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,deportista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,pintura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,falla,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2582,panorama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,panorama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,escala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,dardo,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2586,alterar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,flexibilidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,firmar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,aumentado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,decencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,materiales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,espejo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,vientre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,paternal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,piso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,obligatorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,obligatorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,coloquial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,permanencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,naturaleza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,patrocinador,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2602,inestabilidad,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2603,culpable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,culpable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,culpable,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2606,mecanismo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,principios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,servidumbre,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,justificar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,justificar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2611,colores,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,perseverancia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,universo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,inmerecido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,esconder,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2616,corrupto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,tribu,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2618,bomba,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
2619,bomba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,afirmar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2621,afirmar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,cesar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,mental,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,constituyentes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,relacionado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,relacionado,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2627,definitivo,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2628,inoperante,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2629,virulencia,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2630,cosmopolita,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2631,peculiar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,popular,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2633,popular,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,mentor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2635,quemar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,inclusivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,lluvia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,lluvia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,pianista,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,atrocidad,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2641,ocupado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,ocupado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,desastroso,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2644,uranio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,competitivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,metro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,pecho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,flaco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,cuarteles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,exigente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,exigente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,exigente,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2653,desalojo,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2654,ardiendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,acusado,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2656,acusado,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2657,ahorros,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,librar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2659,saludable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,saludable,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2661,saludable,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2662,residencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,desfallecer,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2664,brevemente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,grandeza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,grandeza,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
2667,mochila,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,mortal,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2669,mortal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,descontento,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2671,descontento,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2672,entierro,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2673,entierro,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2674,cristal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,retirado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,terminado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,terminado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,recado,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2679,preso,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
2680,modificar,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2681,ordinario,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,fantasma,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2683,fantasma,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2684,brigada,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2685,motor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,motor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,totalidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,totalidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,abstenerse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,abstenerse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,don,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2692,tremendo,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2693,tremendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,accesible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,municipal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,exactamente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,incorporar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,indispensable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,gitano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,gitano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,hostilidad,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2702,estragos,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2703,formas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,duplicar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,trampas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,auto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,nepotismo,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
2708,inteligente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,inteligente,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2710,dureza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,dureza,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2712,restaurante,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,imparcial,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2714,imparcial,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,destrozado,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
2716,dirigido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,consumo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,consumo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,leva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,fijar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,mariscal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
